	 0.00 	 5.00 	 0.00 	 25.00
	 0.05 	 5.00 	 0.01 	 25.00
	 0.10 	 5.00 	 0.02 	 25.01
	 0.15 	 5.00 	 0.03 	 25.01
	 0.20 	 4.99 	 0.04 	 25.02
	 0.25 	 4.99 	 0.05 	 25.02
	 0.30 	 4.99 	 0.06 	 25.03
	 0.35 	 4.98 	 0.07 	 25.03
	 0.40 	 4.97 	 0.08 	 25.04
	 0.45 	 4.96 	 0.09 	 25.04
	 0.50 	 4.96 	 0.10 	 25.05
	 0.55 	 4.95 	 0.11 	 25.05
	 0.60 	 4.93 	 0.12 	 25.06
	 0.65 	 4.92 	 0.13 	 25.06
	 0.70 	 4.91 	 0.14 	 25.07
	 0.74 	 4.90 	 0.15 	 25.07
	 0.79 	 4.88 	 0.16 	 25.08
	 0.84 	 4.86 	 0.17 	 25.08
	 0.89 	 4.85 	 0.18 	 25.09
	 0.94 	 4.83 	 0.19 	 25.09
	 0.99 	 4.81 	 0.20 	 25.10
	 1.04 	 4.79 	 0.21 	 25.10
	 1.08 	 4.77 	 0.22 	 25.11
	 1.13 	 4.75 	 0.23 	 25.11
	 1.18 	 4.73 	 0.24 	 25.12
	 1.23 	 4.70 	 0.25 	 25.12
	 1.27 	 4.68 	 0.26 	 25.12
	 1.32 	 4.65 	 0.27 	 25.13
	 1.37 	 4.63 	 0.28 	 25.13
	 1.41 	 4.60 	 0.29 	 25.14
	 1.46 	 4.57 	 0.30 	 25.14
	 1.50 	 4.54 	 0.31 	 25.15
	 1.55 	 4.51 	 0.32 	 25.15
	 1.59 	 4.48 	 0.33 	 25.15
	 1.64 	 4.45 	 0.34 	 25.16
	 1.68 	 4.42 	 0.35 	 25.16
	 1.73 	 4.38 	 0.36 	 25.17
	 1.77 	 4.35 	 0.37 	 25.17
	 1.81 	 4.31 	 0.38 	 25.17
	 1.86 	 4.28 	 0.39 	 25.18
	 1.90 	 4.24 	 0.40 	 25.18
	 1.94 	 4.20 	 0.41 	 25.18
	 1.98 	 4.16 	 0.42 	 25.19
	 2.02 	 4.12 	 0.43 	 25.19
	 2.07 	 4.08 	 0.44 	 25.19
	 2.11 	 4.04 	 0.45 	 25.20
	 2.15 	 4.00 	 0.46 	 25.20
	 2.19 	 3.96 	 0.47 	 25.20
	 2.23 	 3.91 	 0.48 	 25.21
	 2.26 	 3.87 	 0.49 	 25.21
	 2.30 	 3.82 	 0.50 	 25.21
	 2.34 	 3.78 	 0.51 	 25.22
	 2.38 	 3.73 	 0.52 	 25.22
	 2.42 	 3.68 	 0.53 	 25.22
	 2.45 	 3.63 	 0.54 	 25.22
	 2.49 	 3.58 	 0.55 	 25.23
	 2.52 	 3.53 	 0.56 	 25.23
	 2.56 	 3.48 	 0.57 	 25.23
	 2.59 	 3.43 	 0.58 	 25.23
	 2.63 	 3.38 	 0.59 	 25.24
	 2.66 	 3.33 	 0.60 	 25.24
	 2.69 	 3.28 	 0.61 	 25.24
	 2.73 	 3.22 	 0.62 	 25.24
	 2.76 	 3.17 	 0.63 	 25.25
	 2.79 	 3.11 	 0.64 	 25.25
	 2.82 	 3.06 	 0.65 	 25.25
	 2.85 	 3.00 	 0.66 	 25.25
	 2.88 	 2.94 	 0.67 	 25.25
	 2.91 	 2.89 	 0.68 	 25.25
	 2.94 	 2.83 	 0.69 	 25.26
	 2.97 	 2.77 	 0.70 	 25.26
	 2.99 	 2.71 	 0.71 	 25.26
	 3.02 	 2.65 	 0.72 	 25.26
	 3.05 	 2.59 	 0.73 	 25.26
	 3.07 	 2.53 	 0.74 	 25.26
	 3.10 	 2.47 	 0.75 	 25.26
	 3.12 	 2.40 	 0.76 	 25.27
	 3.15 	 2.34 	 0.77 	 25.27
	 3.17 	 2.28 	 0.78 	 25.27
	 3.19 	 2.22 	 0.79 	 25.27
	 3.21 	 2.15 	 0.80 	 25.27
	 3.23 	 2.09 	 0.81 	 25.27
	 3.25 	 2.02 	 0.82 	 25.27
	 3.27 	 1.96 	 0.83 	 25.27
	 3.29 	 1.89 	 0.84 	 25.27
	 3.31 	 1.83 	 0.85 	 25.27
	 3.33 	 1.76 	 0.86 	 25.27
	 3.35 	 1.69 	 0.87 	 25.28
	 3.36 	 1.63 	 0.88 	 25.28
	 3.38 	 1.56 	 0.89 	 25.28
	 3.39 	 1.49 	 0.90 	 25.28
	 3.41 	 1.42 	 0.91 	 25.28
	 3.42 	 1.36 	 0.92 	 25.28
	 3.44 	 1.29 	 0.93 	 25.28
	 3.45 	 1.22 	 0.94 	 25.28
	 3.46 	 1.15 	 0.95 	 25.28
	 3.47 	 1.08 	 0.96 	 25.28
	 3.48 	 1.01 	 0.97 	 25.28
	 3.49 	 0.94 	 0.98 	 25.28
	 3.50 	 0.87 	 0.99 	 25.28
	 3.51 	 0.80 	 1.00 	 25.28
	 3.52 	 0.73 	 1.01 	 25.28
	 3.52 	 0.66 	 1.02 	 25.28
	 3.53 	 0.59 	 1.03 	 25.28
	 3.54 	 0.52 	 1.04 	 25.28
	 3.54 	 0.45 	 1.05 	 25.28
	 3.55 	 0.38 	 1.06 	 25.28
	 3.55 	 0.31 	 1.07 	 25.28
	 3.55 	 0.24 	 1.08 	 25.28
	 3.55 	 0.17 	 1.09 	 25.28
	 3.55 	 0.09 	 1.10 	 25.28
	 3.56 	 0.02 	 1.11 	 25.28
	 3.56 	 -0.05 	 1.12 	 25.28
	 3.55 	 -0.12 	 1.13 	 25.28
	 3.55 	 -0.19 	 1.14 	 25.28
	 3.55 	 -0.26 	 1.15 	 25.28
	 3.55 	 -0.33 	 1.16 	 25.28
