1.00 	 1.00 	 0
0.73 	 2.92 	 1
1.77 	 8.72 	 2
1.51 	 9.54 	 3
2.59 	 20.49 	 4
2.25 	 18.27 	 5
3.37 	 34.80 	 6
2.96 	 30.56 	 7
4.11 	 52.52 	 8
3.68 	 45.78 	 9
4.87 	 74.03 	 10
4.34 	 63.37 	 11
5.63 	 98.86 	 12
5.10 	 86.93 	 13
6.35 	 125.05 	 14
5.85 	 112.17 	 15
7.20 	 160.80 	 16
6.62 	 141.06 	 17
7.99 	 199.01 	 18
7.39 	 178.15 	 19
8.73 	 240.45 	 20
8.10 	 211.44 	 21
9.41 	 272.58 	 22
8.78 	 241.84 	 23
10.16 	 315.10 	 24
9.53 	 282.83 	 25
10.98 	 368.17 	 26
10.28 	 331.84 	 27
11.81 	 422.06 	 28
11.14 	 384.08 	 29
12.71 	 489.79 	 30
11.90 	 442.51 	 31
13.42 	 553.54 	 32
12.60 	 502.32 	 33
14.19 	 618.27 	 34
13.49 	 573.75 	 35
15.10 	 699.52 	 36
14.18 	 629.49 	 37
15.86 	 770.69 	 38
14.95 	 693.51 	 39
16.60 	 844.54 	 40
15.66 	 763.48 	 41
17.42 	 936.30 	 42
16.48 	 845.46 	 43
18.25 	 1026.11 	 44
17.18 	 916.05 	 45
18.98 	 1107.17 	 46
18.00 	 1015.85 	 47
19.69 	 1201.16 	 48
18.68 	 1091.42 	 49
20.52 	 1304.04 	 50
19.47 	 1186.44 	 51
21.36 	 1413.19 	 52
20.27 	 1277.20 	 53
22.10 	 1500.58 	 54
20.96 	 1371.23 	 55
22.78 	 1597.03 	 56
21.57 	 1441.40 	 57
23.45 	 1674.18 	 58
22.26 	 1517.22 	 59
24.19 	 1773.91 	 60
22.98 	 1610.59 	 61
25.10 	 1912.70 	 62
23.80 	 1732.94 	 63
25.84 	 2023.12 	 64
24.61 	 1847.07 	 65
26.72 	 2143.04 	 66
25.34 	 1959.39 	 67
27.49 	 2287.77 	 68
26.12 	 2075.71 	 69
28.32 	 2419.81 	 70
26.91 	 2202.68 	 71
29.08 	 2544.80 	 72
27.61 	 2309.77 	 73
29.87 	 2677.28 	 74
28.41 	 2447.63 	 75
30.71 	 2833.19 	 76
29.17 	 2556.85 	 77
31.51 	 2947.02 	 78
29.91 	 2674.64 	 79
32.32 	 3128.70 	 80
30.84 	 2869.80 	 81
33.13 	 3290.06 	 82
31.44 	 2996.95 	 83
33.76 	 3444.94 	 84
32.23 	 3178.83 	 85
34.59 	 3649.68 	 86
32.95 	 3342.15 	 87
35.29 	 3812.77 	 88
33.63 	 3492.06 	 89
35.99 	 3967.20 	 90
34.20 	 3618.76 	 91
36.79 	 4160.38 	 92
35.06 	 3813.21 	 93
37.63 	 4351.11 	 94
35.86 	 3995.27 	 95
38.38 	 4533.66 	 96
36.54 	 4150.68 	 97
39.07 	 4710.70 	 98
37.34 	 4327.61 	 99
40.05 	 4936.23 	 100
38.21 	 4535.14 	 101
40.92 	 5160.81 	 102
38.98 	 4753.13 	 103
41.67 	 5366.86 	 104
39.82 	 4971.17 	 105
42.47 	 5586.56 	 106
40.47 	 5102.50 	 107
43.28 	 5774.99 	 108
41.15 	 5252.60 	 109
