-144 0.00071
96 0.00224
-84 0.00279
158 0.00046
-40 0.00481
-22 0.00538
2 0.00564
278 0.00000
8 0.00561
-132 0.00099
-66 0.00365
-66 0.00365
130 0.00104
-72 0.00336
-70 0.00346
-136 0.00089
148 0.00063
-84 0.00279
74 0.00326
-76 0.00317
178 0.00024
82 0.00288
-54 0.00421
30 0.00516
-30 0.00516
-72 0.00336
-12 0.00556
96 0.00224
152 0.00056
-220 0.00004
154 0.00053
-24 0.00533
40 0.00481
-18 0.00546
-72 0.00336
20 0.00542
-6 0.00562
-210 0.00007
-22 0.00538
-44 0.00465
46 0.00457
26 0.00527
160 0.00044
122 0.00127
-8 0.00561
46 0.00457
-200 0.00010
-22 0.00538
-170 0.00031
72 0.00336
16 0.00550
-102 0.00199
-56 0.00412
160 0.00044
98 0.00216
156 0.00049
116 0.00147
-126 0.00115
228 0.00003
98 0.00216
16 0.00550
-238 0.00002
-50 0.00439
-4 0.00563
-160 0.00044
-108 0.00176
-20 0.00542
-16 0.00550
-6 0.00562
96 0.00224
14 0.00553
2 0.00564
142 0.00075
44 0.00465
-96 0.00224
-26 0.00527
50 0.00439
8 0.00561
-24 0.00533
-8 0.00561
-180 0.00022
-102 0.00199
-66 0.00365
184 0.00019
-114 0.00154
54 0.00421
4 0.00563
-86 0.00269
-48 0.00448
62 0.00384
94 0.00233
120 0.00134
32 0.00509
-22 0.00538
46 0.00457
-48 0.00448
78 0.00307
-120 0.00134
-44 0.00465
94 0.00233
-216 0.00005
-36 0.00496
-60 0.00394
0 0.00564
128 0.00110
-40 0.00481
-60 0.00394
0 0.00564
90 0.00251
124 0.00121
-56 0.00412
-172 0.00029
-2 0.00564
-68 0.00355
42 0.00473
-120 0.00134
-40 0.00481
72 0.00336
-28 0.00522
82 0.00288
72 0.00336
28 0.00522
-188 0.00016
-38 0.00488
-140 0.00079
92 0.00242
140 0.00079
40 0.00481
-158 0.00046
-50 0.00439
170 0.00031
-38 0.00488
-28 0.00522
158 0.00046
106 0.00183
-152 0.00056
-70 0.00346
18 0.00546
-52 0.00431
-60 0.00394
20 0.00542
-150 0.00059
-72 0.00336
-116 0.00147
-102 0.00199
-12 0.00556
-82 0.00288
34 0.00503
86 0.00269
42 0.00473
-82 0.00288
-118 0.00140
-152 0.00056
124 0.00121
26 0.00527
-96 0.00224
100 0.00208
106 0.00183
36 0.00496
72 0.00336
112 0.00161
-20 0.00542
-102 0.00199
8 0.00561
-26 0.00527
-74 0.00326
14 0.00553
84 0.00279
-68 0.00355
-66 0.00365
168 0.00034
-44 0.00465
68 0.00355
96 0.00224
-28 0.00522
90 0.00251
-112 0.00161
34 0.00503
-32 0.00509
-4 0.00563
-130 0.00104
-22 0.00538
50 0.00439
-6 0.00562
-74 0.00326
-14 0.00553
4 0.00563
-64 0.00375
24 0.00533
-12 0.00556
-38 0.00488
186 0.00018
30 0.00516
-16 0.00550
46 0.00457
26 0.00527
-38 0.00488
-94 0.00233
4 0.00563
14 0.00553
88 0.00260
56 0.00412
-16 0.00550
-18 0.00546
-136 0.00089
60 0.00394
32 0.00509
22 0.00538
168 0.00034
80 0.00297
100 0.00208
