-17 	 463
397 	 353
-414 	 -220
-26 	 -202
132 	 118
-64 	 -44
199 	 -127
239 	 295
-283 	 -113
78 	 38
293 	 125
-29 	 69
282 	 -202
-308 	 214
-9 	 345
-239 	 -301
176 	 -68
87 	 -181
135 	 311
-182 	 6
-127 	 115
155 	 -89
79 	 -239
-8 	 68
88 	 52
-112 	 136
249 	 -285
146 	 130
-55 	 -55
-321 	 -77
78 	 262
111 	 127
108 	 212
-105 	 -81
-462 	 -58
366 	 -282
125 	 -81
-301 	 17
-36 	 460
14 	 26
-250 	 190
49 	 157
-308 	 96
-8 	 166
-166 	 -76
-62 	 -146
253 	 29
335 	 -83
-7 	 -109
451 	 -9
212 	 78
31 	 -233
253 	 -59
-9 	 -45
129 	 -103
88 	 126
49 	 49
37 	 -559
-78 	 -20
175 	 297
144 	 -86
81 	 295
-121 	 117
159 	 489
-145 	 -101
335 	 385
545 	 -279
-287 	 185
-31 	 -51
-67 	 -39
-247 	 223
-84 	 -24
-10 	 10
-256 	 -350
-454 	 -402
-86 	 54
168 	 536
198 	 -94
22 	 -94
-68 	 74
36 	 -362
-318 	 118
-218 	 -60
282 	 26
-74 	 -320
-105 	 -45
231 	 97
31 	 -161
-190 	 64
371 	 19
185 	 -111
-140 	 130
-174 	 352
79 	 57
-21 	 109
0 	 -162
58 	 -140
309 	 27
366 	 372
132 	 398
-242 	 -26
-12 	 114
125 	 -49
274 	 328
-164 	 -548
-445 	 -389
229 	 -39
-103 	 -67
-110 	 126
-108 	 -126
225 	 -67
216 	 80
46 	 124
51 	 -135
-284 	 72
132 	 180
136 	 214
54 	 -210
-261 	 159
6 	 -56
54 	 -68
120 	 -148
76 	 -58
-196 	 -102
68 	 -96
228 	 -22
238 	 -270
130 	 28
-86 	 -130
102 	 190
207 	 -369
-212 	 114
64 	 168
-508 	 -110
135 	 -189
266 	 136
399 	 87
380 	 0
-230 	 100
-30 	 172
215 	 -87
184 	 78
89 	 -185
183 	 77
-225 	 99
-221 	 -149
6 	 4
161 	 -495
-268 	 -196
-93 	 25
-185 	 -5
110 	 -278
-140 	 -88
-252 	 362
-122 	 348
230 	 288
-23 	 11
-238 	 -238
-20 	 436
97 	 415
170 	 8
205 	 -215
-35 	 29
-174 	 -264
27 	 -159
118 	 -120
77 	 -63
-235 	 79
-95 	 89
-396 	 0
-384 	 -22
-134 	 -242
-229 	 527
-111 	 71
-305 	 -163
-61 	 -175
-87 	 173
-141 	 81
320 	 336
-242 	 488
123 	 -197
-262 	 -118
-48 	 60
303 	 145
-38 	 162
72 	 -140
-264 	 334
433 	 35
35 	 25
558 	 26
214 	 192
-126 	 14
379 	 -357
-217 	 77
-102 	 -10
-140 	 16
57 	 -247
245 	 281
258 	 104
82 	 116
111 	 -333
-271 	 305
-270 	 148
-32 	 -8
86 	 -162
-119 	 -63
-151 	 -147
-148 	 114
-34 	 -370
-87 	 -87
-319 	 473
100 	 -8
414 	 -18
303 	 -209
288 	 260
282 	 -90
84 	 214
30 	 144
-171 	 -75
293 	 -29
278 	 522
-20 	 62
55 	 205
-10 	 12
-124 	 52
251 	 -265
121 	 55
151 	 -49
-168 	 -16
177 	 -59
634 	 288
-145 	 139
-9 	 15
85 	 -163
-99 	 47
15 	 -241
-60 	 534
62 	 -520
260 	 -416
219 	 -115
