1.2466402098 1.4467138361
1.1149809615 1.0444753178
1.5579970955 -0.2702491761
-1.6021655534 1.7911482294
-1.3578395994 1.8709815005
-0.7780847311 2.0441306801
-0.0496319368 1.6057933216
2.3987518879 0.1472274222
1.2909917188 0.9590749798
2.3064472114 0.0881547101
-0.3422479450 2.0382569303
-0.0736581508 0.5366793056
2.1766482307 0.0273884459
0.8667526786 -0.3360257733
-0.0240332908 2.1416617085
1.2055788546 0.9411430044
1.1468718314 -0.3481060430
-0.0713778451 2.1493451169
1.2214018834 0.9377934532
1.2176066054 -0.3423306942
-0.1564651409 2.1586474546
1.2578609013 0.9389624422
1.5280243705 -0.2793877553
-1.3575770203 1.9146123849
-0.4680218190 2.0583907911
-0.1153150721 0.6831879687
1.6672810609 -0.2176601675
-2.9311459409 0.8652789950
-2.5867882401 1.1190403503
2.6753784723 0.3417226219
0.8941908740 1.6401327130
1.2201317818 0.9424171351
1.2525770854 -0.3382207250
-0.2147776382 2.1627765768
1.2869357576 0.9486774885
2.0326696317 -0.0691173494
0.4349064360 -0.1626241680
-0.6945925747 2.1292822208
3.0544681688 0.6415800236
-0.8074876673 2.0914957990
-0.1506488710 0.9880738669
1.0142448774 -0.3375269792
-0.0335602040 2.1436402698
1.2080529924 0.9404465762
1.1559045861 -0.3475611128
-0.0800834587 2.1504799403
1.2247876808 0.9373926739
1.2368951227 -0.3401674634
-0.1871241424 2.1610425207
1.2727761215 0.9429245226
1.7463555919 -0.2029276083
2.5188507950 0.2461795761
1.0756483249 1.2781916109
-0.2628504299 2.0181342281
-0.1044654367 0.6385747332
1.8080639371 -0.1610023966
1.6652717663 -0.2148484219
-2.9445219750 0.8549086202
-2.5200269977 1.1694304779
2.6079351628 0.2935356330
1.0062531350 1.4816336350
1.3565693400 1.2462485091
1.2778502219 0.9502598856
1.9331451816 -0.1195402724
0.7846677317 -0.3011912406
-0.1230312818 2.1541971420
1.2451217903 0.9372169178
1.3906386579 -0.3143968799
-0.5941027508 2.1472777007
0.8813954714 1.7904498750
1.0916576392 1.1189105398
2.5638512953 0.2565811657
1.0542966974 1.3663047984
-0.1356923373 1.2204559098
0.8598583280 -0.3271727937
-0.0461437055 2.1449558001
1.2134883538 0.9391743398
1.1785650456 -0.3459434388
-0.1045742933 2.1534456950
1.2347357551 0.9368264202
1.3032671712 -0.3308657487
-0.3227931186 2.1657390391
1.3449050222 1.0000370893
-1.6213760134 1.7419553065
-1.7713445910 1.6602220675
-2.3633465801 1.2709235618
2.5700582999 0.2658063576
1.0471192043 1.3881407497
-0.0598104705 0.4975883261
2.3353087857 0.1234997477
-0.1506572528 0.9523808117
1.0648620643 -0.3379237248
-0.0519348297 2.1464737783
1.2144348436 0.9389632490
1.1826986217 -0.3456101063
-0.1094681466 2.1539986708
1.2367984350 0.9368216533
1.3190069553 -0.3282470462
-0.3629091669 2.1653168447
1.3638601891 1.0364580884
-0.4306940966 2.0525898080
-0.1083350181 0.6538694697
1.7584058932 -0.1820501300
2.2162698887 0.0533341686
1.8154832758 -0.1743187006
1.7163985470 -0.1955055940
2.6980717202 0.3711687168
0.8284495829 1.7076231070
1.1810273560 0.9562046060
1.1277990791 -0.3490464870
-0.0549252920 2.1470823861
1.2152188279 0.9388044461
1.1862872742 -0.3453111873
-0.1138276358 2.1544802351
1.2386568369 0.9368502044
1.3338202011 -0.3256410079
-0.4038722356 2.1640474708
1.3770458135 1.0884678588
-0.0568939506 1.5821029784
2.1102268627 -0.0263648741
0.4154858370 -0.1586412761
-0.7240392668 2.1236946999
1.3357259700 -0.2958643126
-0.5521925928 2.1524108982
1.1835779646 1.5250244724
1.1023837863 1.0813562266
1.9726652038 -0.0998972975
0.6032042743 -0.2447479745
-0.3413332992 2.1637733531
1.3575435205 1.0220448831
-0.7967741202 2.0393766875
-0.0395885930 1.6529580468
3.1142716780 0.6598687177
-1.0983998269 2.0066955065
-0.0604930441 1.8824219730
-0.0565007770 1.8715159429
-0.0904612820 1.9188353611
-0.0348471834 1.6859180570
-2.5736101233 1.1148490808
2.6624324708 0.3325313865
0.9197235729 1.6102410793
1.2464592951 0.9415922350
1.4536762294 -0.2996680700
-0.8813220818 2.0894093291
-0.1426091517 1.1573471406
0.8688070994 -0.3270555570
-0.0456042924 2.1449107872
1.2132347553 0.9392270640
1.1774290382 -0.3460329990
-0.1032529646 2.1532941418
1.2341831050 0.9368342266
1.2991719800 -0.3315214966
-0.3129017635 2.1657174170
1.3397622614 0.9928263190
-1.9584161460 1.5448090733
-3.0296089651 0.7684601141
-1.9859303915 1.5478048770
-3.0034475061 0.7886053637
-2.1397466993 1.4444453064
2.8752749706 0.4825001664
0.2505107684 2.0458441433
1.1769947760 0.9551133487
1.0970508526 -0.3500545044
-0.0332817470 2.1438633937
1.2075159169 0.9405827926
1.1538039901 -0.3476929733
-0.0780066600 2.1502130943
1.2239728089 0.9374793652
1.2321085498 -0.3407273359
-0.1791835379 2.1604700721
1.2688293387 0.9416731099
1.6814347181 -0.2281658962
-2.9375773534 0.8603053394
-2.5549743419 1.1431119347
2.6385314070 0.3153318955
0.9619541216 1.5542359726
1.3151748887 0.9712372697
3.0850650139 0.6370470116
-0.9091825712 2.0661348995
-0.0773167909 1.4945027613
1.4110301952 -0.3084153288
-0.6855833373 2.1329944535
-2.1321795555 1.4669018177
2.9550923996 0.5418407297
-0.1443311465 2.1338705039
1.3034884685 0.9585485273
2.5170789821 0.2246706896
1.0814937433 1.2445730097
-0.7024463703 2.0517897798
-0.0843373253 1.4676125813
1.2783040950 -0.3329474712
-0.2728456845 2.1651104257
1.3181789579 0.9694617358
3.1029471216 0.6506693622
-1.0235983089 2.0320412472
-0.0284170716 1.7696216429
-1.0494797848 1.9823553184
-0.1275329758 1.9541698418
-0.1017496006 1.3975374915
1.0460737161 -0.3475676688
-0.0168988546 2.1411651601
1.2021254150 0.9421848342
1.1350962648 -0.3487300893
-0.0608886787 2.1479206741
1.2174271284 0.9384015123
1.1969138949 -0.3443744075
-0.1273544496 2.1559085977
1.2445483789 0.9371458455
1.3850031758 -0.3155993344
-0.5726353945 2.1500517371
1.0679988120 1.6414812049
1.0942181817 1.1122374361
2.4568118021 0.1845060356
1.1139688522 1.0660888950
1.8546355743 -0.1563679889
1.3353148945 -0.3062368841
-0.4993882669 2.1577882880
1.3342156182 1.3044165665
1.1872254575 0.9554523826
1.1575142872 -0.3474354096
-0.0817680811 2.1506944185
1.2254523357 0.9373265299
1.2408685551 -0.3396912037
-0.1938878349 2.1615038471
1.2761816685 0.9441250270
1.8071407939 -0.1774950994
1.8016477399 -0.1604974780
1.7057583251 -0.1996505041
2.8319134746 0.4684919230
0.3962042371 1.9885074061
1.1574566640 0.9708218193
1.1136410310 -0.3495701773
-0.0442932487 2.1455361652
1.2113736262 0.9396189035
1.1692025667 -0.3466550156
-0.0939837786 2.1522039812
1.2303573098 0.9369642342
1.2721814249 -0.3355763258
-0.2529686692 2.1645134228
1.3073329511 0.9608143504
2.6455609527 0.3132442130
0.9564432456 1.5621573931
1.3039642844 0.9627181396
2.6265269244 0.2999030062
0.9858169219 1.5175265783
1.3655811036 1.0478832628
-0.2538002205 2.0148775531
-0.1151383822 0.6821811062
1.6703200298 -0.2165375739
-2.9688200749 0.8360790749
-2.3936890897 1.2633216547
2.5782800569 0.2716349174
1.0396603909 1.4085290316
